diameterK vratioI TransitionJ PX PY Pz RadiusCr DiameterV scale_con ratio current_bglac reported_ratios_vol.x reported_ratios_vol.y reported_ratios_vol.z reported_ratios_vol.w
13 1 4 7.768484 15.5907 27.28452 1060.317 263.0557 1.192085 0.8 0.3454703 NaN NaN NaN 0
13 1 5 7.768484 15.5907 27.28452 1060.317 263.0557 1.192085 1 0.18883 NaN NaN NaN 0
13 1 5 7.768484 15.5907 27.28452 1060.317 263.0557 1.192085 1 0.2201581 NaN NaN NaN 0
13 1 5 7.768484 15.5907 27.28452 1060.317 263.0557 1.192085 1 0.2514862 NaN NaN NaN 0
13 1 5 7.768484 15.5907 27.28452 1060.317 263.0557 1.192085 1 0.2828142 NaN NaN NaN 0
13 1 5 7.768484 15.5907 27.28452 1060.317 263.0557 1.192085 1 0.3141423 NaN NaN NaN 0
13 1 5 7.768484 15.5907 27.28452 1060.317 263.0557 1.192085 1 0.3454703 NaN NaN NaN 0
13 2 0 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0 0.18883 NaN NaN NaN 0
13 2 0 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0 0.2201581 NaN NaN NaN 0
13 2 0 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0 0.2514862 NaN NaN NaN 0
13 2 0 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0 0.2828142 NaN NaN NaN 0
13 2 0 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0 0.3141423 NaN NaN NaN 0
13 2 0 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0 0.3454703 NaN NaN NaN 0
13 2 1 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.2 0.18883 NaN NaN NaN 0
13 2 1 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.2 0.2201581 NaN NaN NaN 0
13 2 1 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.2 0.2514862 NaN NaN NaN 0
13 2 1 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.2 0.2828142 NaN NaN NaN 0
13 2 1 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.2 0.3141423 NaN NaN NaN 0
13 2 1 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.2 0.3454703 NaN NaN NaN 0
13 2 2 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.4 0.18883 NaN NaN NaN 0
13 2 2 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.4 0.2201581 NaN NaN NaN 0
13 2 2 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.4 0.2514862 NaN NaN NaN 0
13 2 2 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.4 0.2828142 NaN NaN NaN 0
13 2 2 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.4 0.3141423 NaN NaN NaN 0
13 2 2 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.4 0.3454703 NaN NaN NaN 0
13 2 3 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.6 0.18883 NaN NaN NaN 0
13 2 3 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.6 0.2201581 NaN NaN NaN 0
13 2 3 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.6 0.2514862 NaN NaN NaN 0
13 2 3 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.6 0.2828142 NaN NaN NaN 0
13 2 3 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.6 0.3141423 NaN NaN NaN 0
13 2 3 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.6 0.3454703 NaN NaN NaN 0
13 2 4 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.8 0.18883 NaN NaN NaN 0
13 2 4 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.8 0.2201581 NaN NaN NaN 0
13 2 4 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.8 0.2514862 NaN NaN NaN 0
13 2 4 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.8 0.2828142 NaN NaN NaN 0
13 2 4 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.8 0.3141423 NaN NaN NaN 0
13 2 4 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 0.8 0.3454703 NaN NaN NaN 0
13 2 5 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 1 0.18883 NaN NaN NaN 0
13 2 5 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 1 0.2201581 NaN NaN NaN 0
13 2 5 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 1 0.2514862 NaN NaN NaN 0
13 2 5 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 1 0.2828142 NaN NaN NaN 0
13 2 5 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 1 0.3141423 NaN NaN NaN 0
13 2 5 -14.63099 16.4584 -37.85457 1149.351 263.0557 1.518302 1 0.3454703 NaN NaN NaN 0
13 3 0 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0 0.18883 NaN NaN NaN 0
13 3 0 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0 0.2201581 NaN NaN NaN 0
13 3 0 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0 0.2514862 NaN NaN NaN 0
13 3 0 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0 0.2828142 NaN NaN NaN 0
13 3 0 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0 0.3141423 NaN NaN NaN 0
13 3 0 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0 0.3454703 NaN NaN NaN 0
13 3 1 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.2 0.18883 NaN NaN NaN 0
13 3 1 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.2 0.2201581 NaN NaN NaN 0
13 3 1 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.2 0.2514862 NaN NaN NaN 0
13 3 1 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.2 0.2828142 NaN NaN NaN 0
13 3 1 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.2 0.3141423 NaN NaN NaN 0
13 3 1 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.2 0.3454703 NaN NaN NaN 0
13 3 2 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.4 0.18883 NaN NaN NaN 0
13 3 2 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.4 0.2201581 NaN NaN NaN 0
13 3 2 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.4 0.2514862 NaN NaN NaN 0
13 3 2 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.4 0.2828142 NaN NaN NaN 0
13 3 2 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.4 0.3141423 NaN NaN NaN 0
13 3 2 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.4 0.3454703 NaN NaN NaN 0
13 3 3 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.6 0.18883 NaN NaN NaN 0
13 3 3 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.6 0.2201581 NaN NaN NaN 0
13 3 3 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.6 0.2514862 NaN NaN NaN 0
13 3 3 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.6 0.2828142 NaN NaN NaN 0
13 3 3 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.6 0.3141423 NaN NaN NaN 0
13 3 3 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.6 0.3454703 NaN NaN NaN 0
13 3 4 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.8 0.18883 NaN NaN NaN 0
13 3 4 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.8 0.2201581 NaN NaN NaN 0
13 3 4 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.8 0.2514862 NaN NaN NaN 0
13 3 4 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.8 0.2828142 NaN NaN NaN 0
13 3 4 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.8 0.3141423 NaN NaN NaN 0
13 3 4 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 0.8 0.3454703 NaN NaN NaN 0
13 3 5 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 1 0.18883 NaN NaN NaN 0
13 3 5 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 1 0.2201581 NaN NaN NaN 0
13 3 5 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 1 0.2514862 NaN NaN NaN 0
13 3 5 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 1 0.2828142 NaN NaN NaN 0
13 3 5 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 1 0.3141423 NaN NaN NaN 0
13 3 5 8.26866 0.1839726 -2.940309 1214.103 263.0557 1.789646 1 0.3454703 NaN NaN NaN 0
13 4 0 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0 0.18883 NaN NaN NaN 0
13 4 0 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0 0.2201581 NaN NaN NaN 0
13 4 0 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0 0.2514862 NaN NaN NaN 0
13 4 0 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0 0.2828142 NaN NaN NaN 0
13 4 0 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0 0.3141423 NaN NaN NaN 0
13 4 0 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0 0.3454703 NaN NaN NaN 0
13 4 1 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.2 0.18883 NaN NaN NaN 0
13 4 1 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.2 0.2201581 NaN NaN NaN 0
13 4 1 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.2 0.2514862 NaN NaN NaN 0
13 4 1 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.2 0.2828142 NaN NaN NaN 0
13 4 1 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.2 0.3141423 NaN NaN NaN 0
13 4 1 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.2 0.3454703 NaN NaN NaN 0
13 4 2 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.4 0.18883 NaN NaN NaN 0
13 4 2 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.4 0.2201581 NaN NaN NaN 0
13 4 2 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.4 0.2514862 NaN NaN NaN 0
13 4 2 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.4 0.2828142 NaN NaN NaN 0
13 4 2 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.4 0.3141423 NaN NaN NaN 0
13 4 2 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.4 0.3454703 NaN NaN NaN 0
13 4 3 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.6 0.18883 NaN NaN NaN 0
13 4 3 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.6 0.2201581 NaN NaN NaN 0
13 4 3 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.6 0.2514862 NaN NaN NaN 0
13 4 3 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.6 0.2828142 NaN NaN NaN 0
13 4 3 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.6 0.3141423 NaN NaN NaN 0
13 4 3 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.6 0.3454703 NaN NaN NaN 0
13 4 4 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.8 0.18883 NaN NaN NaN 0
13 4 4 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.8 0.2201581 NaN NaN NaN 0
13 4 4 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.8 0.2514862 NaN NaN NaN 0
13 4 4 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.8 0.2828142 NaN NaN NaN 0
13 4 4 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.8 0.3141423 NaN NaN NaN 0
13 4 4 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 0.8 0.3454703 NaN NaN NaN 0
13 4 5 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 1 0.18883 NaN NaN NaN 0
13 4 5 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 1 0.2201581 NaN NaN NaN 0
13 4 5 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 1 0.2514862 NaN NaN NaN 0
13 4 5 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 1 0.2828142 NaN NaN NaN 0
13 4 5 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 1 0.3141423 NaN NaN NaN 0
13 4 5 15.72924 -9.673663 -11.27071 1260.644 263.0557 2.003445 1 0.3454703 NaN NaN NaN 0
13 5 0 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0 0.18883 NaN NaN NaN 0
13 5 0 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0 0.2201581 NaN NaN NaN 0
13 5 0 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0 0.2514862 NaN NaN NaN 0
13 5 0 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0 0.2828142 NaN NaN NaN 0
13 5 0 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0 0.3141423 NaN NaN NaN 0
13 5 0 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0 0.3454703 NaN NaN NaN 0
13 5 1 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.2 0.18883 NaN NaN NaN 0
13 5 1 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.2 0.2201581 NaN NaN NaN 0
13 5 1 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.2 0.2514862 NaN NaN NaN 0
13 5 1 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.2 0.2828142 NaN NaN NaN 0
13 5 1 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.2 0.3141423 NaN NaN NaN 0
13 5 1 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.2 0.3454703 NaN NaN NaN 0
13 5 2 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.4 0.18883 NaN NaN NaN 0
13 5 2 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.4 0.2201581 NaN NaN NaN 0
13 5 2 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.4 0.2514862 NaN NaN NaN 0
13 5 2 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.4 0.2828142 NaN NaN NaN 0
13 5 2 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.4 0.3141423 NaN NaN NaN 0
13 5 2 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.4 0.3454703 NaN NaN NaN 0
13 5 3 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.6 0.18883 NaN NaN NaN 0
13 5 3 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.6 0.2201581 NaN NaN NaN 0
13 5 3 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.6 0.2514862 NaN NaN NaN 0
13 5 3 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.6 0.2828142 NaN NaN NaN 0
13 5 3 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.6 0.3141423 NaN NaN NaN 0
13 5 3 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.6 0.3454703 NaN NaN NaN 0
13 5 4 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.8 0.18883 NaN NaN NaN 0
13 5 4 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.8 0.2201581 NaN NaN NaN 0
13 5 4 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.8 0.2514862 NaN NaN NaN 0
13 5 4 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.8 0.2828142 NaN NaN NaN 0
13 5 4 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.8 0.3141423 NaN NaN NaN 0
13 5 4 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 0.8 0.3454703 NaN NaN NaN 0
13 5 5 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 1 0.18883 NaN NaN NaN 0
13 5 5 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 1 0.2201581 NaN NaN NaN 0
13 5 5 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 1 0.2514862 NaN NaN NaN 0
13 5 5 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 1 0.2828142 NaN NaN NaN 0
13 5 5 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 1 0.3141423 NaN NaN NaN 0
13 5 5 -20.07342 -12.4195 11.96112 1416.454 263.0557 2.84189 1 0.3454703 NaN NaN NaN 0
14 0 0 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0 0.18883 NaN NaN NaN 0
14 0 0 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0 0.2201581 NaN NaN NaN 0
14 0 0 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0 0.2514862 NaN NaN NaN 0
14 0 0 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0 0.2828142 NaN NaN NaN 0
14 0 0 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0 0.3141423 NaN NaN NaN 0
14 0 0 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0 0.3454703 NaN NaN NaN 0
14 0 1 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.2 0.18883 NaN NaN NaN 0
14 0 1 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.2 0.2201581 NaN NaN NaN 0
14 0 1 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.2 0.2514862 NaN NaN NaN 0
14 0 1 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.2 0.2828142 NaN NaN NaN 0
14 0 1 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.2 0.3141423 NaN NaN NaN 0
14 0 1 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.2 0.3454703 NaN NaN NaN 0
14 0 2 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.4 0.18883 NaN NaN NaN 0
14 0 2 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.4 0.2201581 NaN NaN NaN 0
14 0 2 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.4 0.2514862 NaN NaN NaN 0
14 0 2 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.4 0.2828142 NaN NaN NaN 0
14 0 2 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.4 0.3141423 NaN NaN NaN 0
14 0 2 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.4 0.3454703 NaN NaN NaN 0
14 0 3 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.6 0.18883 NaN NaN NaN 0
14 0 3 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.6 0.2201581 NaN NaN NaN 0
14 0 3 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.6 0.2514862 NaN NaN NaN 0
14 0 3 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.6 0.2828142 NaN NaN NaN 0
14 0 3 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.6 0.3141423 NaN NaN NaN 0
14 0 3 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.6 0.3454703 NaN NaN NaN 0
14 0 4 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.8 0.18883 NaN NaN NaN 0
14 0 4 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.8 0.2201581 NaN NaN NaN 0
14 0 4 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.8 0.2514862 NaN NaN NaN 0
14 0 4 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.8 0.2828142 NaN NaN NaN 0
14 0 4 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.8 0.3141423 NaN NaN NaN 0
14 0 4 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 0.8 0.3454703 NaN NaN NaN 0
14 0 5 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 1 0.18883 NaN NaN NaN 0
14 0 5 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 1 0.2201581 NaN NaN NaN 0
14 0 5 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 1 0.2514862 NaN NaN NaN 0
14 0 5 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 1 0.2828142 NaN NaN NaN 0
14 0 5 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 1 0.3141423 NaN NaN NaN 0
14 0 5 -57.40923 -13.09235 21.55526 1050.365 284.474 1.158834 1 0.3454703 NaN NaN NaN 0
14 1 0 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0 0.18883 NaN NaN NaN 0
14 1 0 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0 0.2201581 NaN NaN NaN 0
14 1 0 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0 0.2514862 NaN NaN NaN 0
14 1 0 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0 0.2828142 NaN NaN NaN 0
14 1 0 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0 0.3141423 NaN NaN NaN 0
14 1 0 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0 0.3454703 NaN NaN NaN 0
14 1 1 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.2 0.18883 NaN NaN NaN 0
14 1 1 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.2 0.2201581 NaN NaN NaN 0
14 1 1 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.2 0.2514862 NaN NaN NaN 0
14 1 1 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.2 0.2828142 NaN NaN NaN 0
14 1 1 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.2 0.3141423 NaN NaN NaN 0
14 1 1 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.2 0.3454703 NaN NaN NaN 0
14 1 2 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.4 0.18883 NaN NaN NaN 0
14 1 2 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.4 0.2201581 NaN NaN NaN 0
14 1 2 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.4 0.2514862 NaN NaN NaN 0
14 1 2 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.4 0.2828142 NaN NaN NaN 0
14 1 2 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.4 0.3141423 NaN NaN NaN 0
14 1 2 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.4 0.3454703 NaN NaN NaN 0
14 1 3 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.6 0.18883 NaN NaN NaN 0
14 1 3 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.6 0.2201581 NaN NaN NaN 0
14 1 3 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.6 0.2514862 NaN NaN NaN 0
14 1 3 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.6 0.2828142 NaN NaN NaN 0
14 1 3 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.6 0.3141423 NaN NaN NaN 0
14 1 3 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.6 0.3454703 NaN NaN NaN 0
14 1 4 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.8 0.18883 NaN NaN NaN 0
14 1 4 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.8 0.2201581 NaN NaN NaN 0
14 1 4 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.8 0.2514862 NaN NaN NaN 0
14 1 4 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.8 0.2828142 NaN NaN NaN 0
14 1 4 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.8 0.3141423 NaN NaN NaN 0
14 1 4 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 0.8 0.3454703 NaN NaN NaN 0
14 1 5 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 1 0.18883 NaN NaN NaN 0
14 1 5 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 1 0.2201581 NaN NaN NaN 0
14 1 5 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 1 0.2514862 NaN NaN NaN 0
14 1 5 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 1 0.2828142 NaN NaN NaN 0
14 1 5 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 1 0.3141423 NaN NaN NaN 0
14 1 5 -35.9176 -2.664417 7.69916 1146.649 284.474 1.507619 1 0.3454703 NaN NaN NaN 0
14 2 0 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0 0.18883 NaN NaN NaN 0
14 2 0 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0 0.2201581 NaN NaN NaN 0
14 2 0 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0 0.2514862 NaN NaN NaN 0
14 2 0 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0 0.2828142 NaN NaN NaN 0
14 2 0 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0 0.3141423 NaN NaN NaN 0
14 2 0 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0 0.3454703 NaN NaN NaN 0
14 2 1 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.2 0.18883 NaN NaN NaN 0
14 2 1 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.2 0.2201581 NaN NaN NaN 0
14 2 1 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.2 0.2514862 NaN NaN NaN 0
14 2 1 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.2 0.2828142 NaN NaN NaN 0
14 2 1 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.2 0.3141423 NaN NaN NaN 0
14 2 1 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.2 0.3454703 NaN NaN NaN 0
14 2 2 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.4 0.18883 NaN NaN NaN 0
14 2 2 -9.187885 30.48594 28.04596 1242.933 284.474 1.920184 0.4 0.2201581 NaN NaN NaN 0
